img_id,img_width,img_height,img_file,cat_id,cat_name,supercategory,ann_id,x,y,width,height,area
1224,2448,3264,batch_7/000062.JPG,58,Unlabeled litter,Unlabeled litter,3802,2202.0,0.0,79.0,45.0,1986.0
1224,2448,3264,batch_7/000062.JPG,58,Unlabeled litter,Unlabeled litter,3803,1086.0,760.0,70.0,84.0,2829.0
1224,2448,3264,batch_7/000062.JPG,36,Plastic film,Plastic bag & wrapper,3804,1165.0,2263.0,146.0,220.0,14569.5
1225,3264,2448,batch_7/000063.JPG,55,Plastic straw,Straw,3805,1445.0,874.0,122.0,472.0,7076.5
1225,3264,2448,batch_7/000063.JPG,58,Unlabeled litter,Unlabeled litter,3806,1546.0,182.0,87.0,184.0,1796.5
1226,3264,2448,batch_7/000064.JPG,39,Other plastic wrapper,Plastic bag & wrapper,3807,1409.0,1558.0,138.0,128.0,8985.0
1226,3264,2448,batch_7/000064.JPG,36,Plastic film,Plastic bag & wrapper,3808,1978.0,1146.0,193.0,84.0,8792.5
1226,3264,2448,batch_7/000064.JPG,36,Plastic film,Plastic bag & wrapper,3809,793.0,2266.0,108.0,72.0,4724.0
1227,3264,2448,batch_7/000065.JPG,40,Single-use carrier bag,Plastic bag & wrapper,3810,1151.0,718.0,297.0,162.0,32756.0
1227,3264,2448,batch_7/000065.JPG,5,Clear plastic bottle,Bottle,3811,2292.0,868.0,112.0,75.0,4897.0
1227,3264,2448,batch_7/000065.JPG,7,Plastic bottle cap,Bottle cap,3812,2292.0,920.0,22.0,24.0,405.5
1227,3264,2448,batch_7/000065.JPG,58,Unlabeled litter,Unlabeled litter,3813,1.0,788.0,73.0,38.0,2089.5
1228,3264,2448,batch_7/000066.JPG,22,Foam cup,Cup,3814,1716.0,1246.0,79.0,112.0,6466.0
1228,3264,2448,batch_7/000066.JPG,45,Disposable food container,Plastic container,3815,2511.0,940.0,192.0,128.0,18251.5
1228,3264,2448,batch_7/000066.JPG,36,Plastic film,Plastic bag & wrapper,3816,702.0,608.0,110.0,85.0,6279.5
1229,3264,2448,batch_7/000067.JPG,36,Plastic film,Plastic bag & wrapper,3817,1837.0,909.0,318.0,251.0,40560.0
1229,3264,2448,batch_7/000067.JPG,29,Other plastic,Other plastic,3818,1726.0,1627.0,79.0,136.0,6260.5
1230,3264,2448,batch_7/000068.JPG,39,Other plastic wrapper,Plastic bag & wrapper,3819,1503.0,675.0,175.0,157.0,12001.0
1231,2448,3264,batch_7/000069.JPG,36,Plastic film,Plastic bag & wrapper,3820,1200.0,1795.0,221.0,227.0,27831.0
1232,2448,3264,batch_7/000070.JPG,49,Plastic utensils,Plastic utensils,3821,907.0,1943.0,329.0,105.0,9831.0
1232,2448,3264,batch_7/000070.JPG,55,Plastic straw,Straw,3822,840.0,2103.0,200.0,108.0,2105.0
1232,2448,3264,batch_7/000070.JPG,29,Other plastic,Other plastic,3823,764.0,2845.0,27.0,75.0,902.0
1233,3264,2448,batch_7/000071.JPG,40,Single-use carrier bag,Plastic bag & wrapper,3824,1558.0,807.0,244.0,80.0,12576.0
1234,2448,3264,batch_7/000072.JPG,5,Clear plastic bottle,Bottle,3825,1070.0,1284.0,443.0,317.0,85238.0
1234,2448,3264,batch_7/000072.JPG,4,Other plastic bottle,Bottle,3826,2033.0,2806.0,337.0,282.0,42516.0
1234,2448,3264,batch_7/000072.JPG,58,Unlabeled litter,Unlabeled litter,3827,448.0,350.0,427.0,376.0,48312.5
1234,2448,3264,batch_7/000072.JPG,59,Cigarette,Cigarette,4020,1016.0,3036.0,30.0,74.0,2060.0
1234,2448,3264,batch_7/000072.JPG,59,Cigarette,Cigarette,4021,458.0,3090.0,90.0,54.0,2140.0
1235,2448,3264,batch_7/000073.JPG,16,Drink carton,Carton,3828,1041.0,1327.0,264.0,173.0,27758.5
1235,2448,3264,batch_7/000073.JPG,7,Plastic bottle cap,Bottle cap,3829,1434.0,1898.0,44.0,41.0,1356.0
1235,2448,3264,batch_7/000073.JPG,59,Cigarette,Cigarette,4022,1100.0,2040.0,50.0,22.0,730.0
1235,2448,3264,batch_7/000073.JPG,59,Cigarette,Cigarette,4023,1656.0,2436.0,40.0,20.0,620.0
1235,2448,3264,batch_7/000073.JPG,59,Cigarette,Cigarette,4024,1242.0,254.0,26.0,22.0,238.0
1236,3264,2448,batch_7/000075.JPG,6,Glass bottle,Bottle,3830,1590.0,513.0,167.0,133.0,9811.0
1236,3264,2448,batch_7/000075.JPG,58,Unlabeled litter,Unlabeled litter,3831,1092.0,1744.0,60.0,24.0,817.0
1237,2448,3264,batch_7/000076.JPG,16,Drink carton,Carton,3832,658.0,1286.0,147.0,69.0,7636.0
1237,2448,3264,batch_7/000076.JPG,58,Unlabeled litter,Unlabeled litter,3833,298.0,799.0,27.0,32.0,484.0
1238,2448,3264,batch_7/000077.JPG,5,Clear plastic bottle,Bottle,3834,618.0,1456.0,164.0,282.0,32066.0
1238,2448,3264,batch_7/000077.JPG,59,Cigarette,Cigarette,4025,676.0,3196.0,28.0,64.0,1228.0
1238,2448,3264,batch_7/000077.JPG,59,Cigarette,Cigarette,4026,952.0,942.0,14.0,38.0,266.0
1239,2448,3264,batch_7/000078.JPG,38,Garbage bag,Plastic bag & wrapper,3835,172.0,2.0,1120.0,592.0,396363.5
1239,2448,3264,batch_7/000078.JPG,38,Garbage bag,Plastic bag & wrapper,3836,222.0,208.0,739.0,598.0,268128.5
1239,2448,3264,batch_7/000078.JPG,38,Garbage bag,Plastic bag & wrapper,3837,177.0,538.0,1694.0,1455.0,1508296.0
1239,2448,3264,batch_7/000078.JPG,38,Garbage bag,Plastic bag & wrapper,3838,0.0,527.0,579.0,623.0,247561.0
1239,2448,3264,batch_7/000078.JPG,40,Single-use carrier bag,Plastic bag & wrapper,3839,0.0,1570.0,592.0,1346.0,405185.0
1239,2448,3264,batch_7/000078.JPG,36,Plastic film,Plastic bag & wrapper,3840,1804.0,1019.0,127.0,90.0,5189.0
1239,2448,3264,batch_7/000078.JPG,42,Crisp packet,Plastic bag & wrapper,3841,1633.0,1734.0,228.0,218.0,27303.0
1239,2448,3264,batch_7/000078.JPG,40,Single-use carrier bag,Plastic bag & wrapper,3842,1633.0,1496.0,528.0,358.0,126279.0
1239,2448,3264,batch_7/000078.JPG,14,Other carton,Carton,3843,5.0,1445.0,1014.0,1044.0,430313.0
1239,2448,3264,batch_7/000078.JPG,14,Other carton,Carton,3844,2179.0,1805.0,227.0,269.0,32347.5
1239,2448,3264,batch_7/000078.JPG,16,Drink carton,Carton,3845,2021.0,1471.0,211.0,185.0,16893.5
1239,2448,3264,batch_7/000078.JPG,14,Other carton,Carton,3846,2212.0,1177.0,178.0,118.0,11161.5
1239,2448,3264,batch_7/000078.JPG,16,Drink carton,Carton,3847,984.0,1885.0,241.0,164.0,23947.0
1239,2448,3264,batch_7/000078.JPG,14,Other carton,Carton,3848,932.0,2042.0,327.0,186.0,49045.0
1239,2448,3264,batch_7/000078.JPG,16,Drink carton,Carton,3849,851.0,1986.0,113.0,119.0,6103.5
1239,2448,3264,batch_7/000078.JPG,50,Pop tab,Pop tab,3850,1835.0,884.0,33.0,19.0,407.5
1239,2448,3264,batch_7/000078.JPG,55,Plastic straw,Straw,3851,2156.0,1604.0,34.0,94.0,793.5
1239,2448,3264,batch_7/000078.JPG,55,Plastic straw,Straw,3852,971.0,2004.0,24.0,58.0,436.5
1239,2448,3264,batch_7/000078.JPG,5,Clear plastic bottle,Bottle,3853,1236.0,1809.0,145.0,442.0,47429.5
1239,2448,3264,batch_7/000078.JPG,7,Plastic bottle cap,Bottle cap,3854,1293.0,2200.0,65.0,52.0,2709.5
1240,2448,3264,batch_7/000079.JPG,5,Clear plastic bottle,Bottle,3855,1003.0,1762.0,364.0,143.0,29448.0
1240,2448,3264,batch_7/000079.JPG,5,Clear plastic bottle,Bottle,3856,564.0,1821.0,382.0,145.0,33658.0
1240,2448,3264,batch_7/000079.JPG,16,Drink carton,Carton,3857,865.0,1439.0,205.0,256.0,31905.5
1240,2448,3264,batch_7/000079.JPG,20,Paper cup,Cup,3858,858.0,1707.0,167.0,125.0,17989.5
1240,2448,3264,batch_7/000079.JPG,58,Unlabeled litter,Unlabeled litter,3859,380.0,2251.0,105.0,67.0,4040.5
1240,2448,3264,batch_7/000079.JPG,36,Plastic film,Plastic bag & wrapper,3860,580.0,1500.0,347.0,291.0,50409.0
1240,2448,3264,batch_7/000079.JPG,36,Plastic film,Plastic bag & wrapper,3861,1205.0,1631.0,144.0,93.0,8451.0
1240,2448,3264,batch_7/000079.JPG,59,Cigarette,Cigarette,4027,226.0,2146.0,52.0,26.0,638.0
1240,2448,3264,batch_7/000079.JPG,59,Cigarette,Cigarette,4028,302.0,2250.0,30.0,42.0,486.0
1240,2448,3264,batch_7/000079.JPG,59,Cigarette,Cigarette,4029,376.0,2252.0,20.0,38.0,480.0
1241,3264,2448,batch_7/000080.JPG,0,Aluminium foil,Aluminium foil,3862,1557.0,1714.0,161.0,264.0,30877.0
1241,3264,2448,batch_7/000080.JPG,5,Clear plastic bottle,Bottle,3863,2093.0,1023.0,142.0,242.0,19111.5
1241,3264,2448,batch_7/000080.JPG,7,Plastic bottle cap,Bottle cap,3864,2133.0,1232.0,50.0,34.0,1130.5
1241,3264,2448,batch_7/000080.JPG,59,Cigarette,Cigarette,4030,3054.0,160.0,30.0,18.0,322.0
1242,2448,3264,batch_7/000081.JPG,34,Paper bag,Paper bag,3865,1090.0,1764.0,255.0,270.0,36900.5
1242,2448,3264,batch_7/000081.JPG,16,Drink carton,Carton,3866,2127.0,996.0,72.0,46.0,1868.0
1242,2448,3264,batch_7/000081.JPG,14,Other carton,Carton,3867,2157.0,955.0,98.0,39.0,2248.5
1242,2448,3264,batch_7/000081.JPG,38,Garbage bag,Plastic bag & wrapper,3868,1542.0,750.0,189.0,97.0,11475.0
1243,3264,2448,batch_7/000082.JPG,5,Clear plastic bottle,Bottle,3869,886.0,1343.0,265.0,220.0,33837.5
1244,2448,3264,batch_7/000083.JPG,36,Plastic film,Plastic bag & wrapper,3870,650.0,1100.0,458.0,459.0,152042.5
1244,2448,3264,batch_7/000083.JPG,9,Broken glass,Broken glass,3871,1992.0,890.0,42.0,45.0,1294.0
1244,2448,3264,batch_7/000083.JPG,59,Cigarette,Cigarette,4031,340.0,1310.0,28.0,34.0,372.0
1245,2448,2448,batch_7/000084.JPG,21,Disposable plastic cup,Cup,3872,1136.0,1125.0,195.0,128.0,16870.5
1245,2448,2448,batch_7/000084.JPG,27,Plastic lid,Lid,3873,1136.0,1125.0,65.0,110.0,3769.5
1245,2448,2448,batch_7/000084.JPG,59,Cigarette,Cigarette,4032,784.0,1138.0,34.0,16.0,294.0
1245,2448,2448,batch_7/000084.JPG,59,Cigarette,Cigarette,4033,492.0,1086.0,34.0,18.0,306.0
1245,2448,2448,batch_7/000084.JPG,59,Cigarette,Cigarette,4034,280.0,944.0,40.0,16.0,208.0
1245,2448,2448,batch_7/000084.JPG,59,Cigarette,Cigarette,4035,1904.0,1230.0,20.0,34.0,324.0
1246,2448,3264,batch_7/000085.JPG,5,Clear plastic bottle,Bottle,3874,694.0,2484.0,428.0,334.0,56582.0
1246,2448,3264,batch_7/000085.JPG,5,Clear plastic bottle,Bottle,3875,927.0,1786.0,361.0,231.0,33639.0
1246,2448,3264,batch_7/000085.JPG,5,Clear plastic bottle,Bottle,3876,461.0,1196.0,367.0,109.0,29903.5
1246,2448,3264,batch_7/000085.JPG,5,Clear plastic bottle,Bottle,3877,433.0,1065.0,151.0,107.0,10346.5
1246,2448,3264,batch_7/000085.JPG,5,Clear plastic bottle,Bottle,3878,555.0,1481.0,138.0,232.0,15499.0
1246,2448,3264,batch_7/000085.JPG,5,Clear plastic bottle,Bottle,3879,1064.0,737.0,196.0,81.0,10161.5
1246,2448,3264,batch_7/000085.JPG,5,Clear plastic bottle,Bottle,3880,407.0,874.0,123.0,149.0,11748.5
1246,2448,3264,batch_7/000085.JPG,5,Clear plastic bottle,Bottle,3881,59.0,1072.0,165.0,115.0,12504.5
1246,2448,3264,batch_7/000085.JPG,5,Clear plastic bottle,Bottle,3882,101.0,310.0,84.0,150.0,9933.5
1246,2448,3264,batch_7/000085.JPG,5,Clear plastic bottle,Bottle,3883,2.0,236.0,69.0,67.0,3877.5
1246,2448,3264,batch_7/000085.JPG,39,Other plastic wrapper,Plastic bag & wrapper,3884,1093.0,2038.0,81.0,86.0,3566.5
1246,2448,3264,batch_7/000085.JPG,39,Other plastic wrapper,Plastic bag & wrapper,3885,586.0,2512.0,139.0,119.0,7377.0
1246,2448,3264,batch_7/000085.JPG,7,Plastic bottle cap,Bottle cap,3886,460.0,1223.0,21.0,20.0,230.5
1246,2448,3264,batch_7/000085.JPG,7,Plastic bottle cap,Bottle cap,3887,1064.0,762.0,18.0,40.0,684.0
1246,2448,3264,batch_7/000085.JPG,20,Paper cup,Cup,3888,257.0,1088.0,228.0,167.0,24223.5
1246,2448,3264,batch_7/000085.JPG,58,Unlabeled litter,Unlabeled litter,3889,0.0,726.0,447.0,350.0,111409.0
1246,2448,3264,batch_7/000085.JPG,58,Unlabeled litter,Unlabeled litter,3890,0.0,0.0,51.0,102.0,3521.5
1246,2448,3264,batch_7/000085.JPG,14,Other carton,Carton,3891,135.0,188.0,71.0,65.0,2791.0
1246,2448,3264,batch_7/000085.JPG,33,Normal paper,Paper,3892,546.0,2181.0,41.0,52.0,1339.5
1246,2448,3264,batch_7/000085.JPG,59,Cigarette,Cigarette,4036,760.0,2870.0,44.0,70.0,1216.0
1247,2448,3264,batch_7/000086.JPG,20,Paper cup,Cup,3893,1480.0,2176.0,211.0,234.0,27813.5
1247,2448,3264,batch_7/000086.JPG,8,Metal bottle cap,Bottle cap,3894,1920.0,2448.0,49.0,37.0,1250.0
1247,2448,3264,batch_7/000086.JPG,33,Normal paper,Paper,3895,1686.0,2527.0,143.0,237.0,15898.5
1247,2448,3264,batch_7/000086.JPG,59,Cigarette,Cigarette,4037,1676.0,2558.0,42.0,54.0,1030.0
1248,3264,2448,batch_7/000087.JPG,7,Plastic bottle cap,Bottle cap,3896,2337.0,1587.0,31.0,64.0,1549.5
1248,3264,2448,batch_7/000087.JPG,7,Plastic bottle cap,Bottle cap,3897,1567.0,1516.0,47.0,53.0,1744.5
1248,3264,2448,batch_7/000087.JPG,21,Disposable plastic cup,Cup,3898,1826.0,1485.0,212.0,157.0,23200.0
1248,3264,2448,batch_7/000087.JPG,21,Disposable plastic cup,Cup,3899,777.0,1474.0,198.0,243.0,27898.5
1248,3264,2448,batch_7/000087.JPG,21,Disposable plastic cup,Cup,3900,996.0,1550.0,184.0,208.0,24412.0
1248,3264,2448,batch_7/000087.JPG,5,Clear plastic bottle,Bottle,3901,1772.0,1345.0,321.0,163.0,32461.0
1248,3264,2448,batch_7/000087.JPG,40,Single-use carrier bag,Plastic bag & wrapper,3902,1589.0,1353.0,267.0,342.0,52448.0
1248,3264,2448,batch_7/000087.JPG,55,Plastic straw,Straw,3903,474.0,1444.0,119.0,123.0,1915.0
1248,3264,2448,batch_7/000087.JPG,27,Plastic lid,Lid,3904,405.0,1537.0,98.0,96.0,7167.5
1248,3264,2448,batch_7/000087.JPG,59,Cigarette,Cigarette,4038,2130.0,2330.0,50.0,34.0,906.0
1249,2448,3264,batch_7/000088.JPG,5,Clear plastic bottle,Bottle,3905,1312.0,1524.0,101.0,43.0,3256.5
1250,3264,2448,batch_7/000089.JPG,5,Clear plastic bottle,Bottle,3906,1449.0,1316.0,129.0,39.0,3850.5
1251,2448,3264,batch_7/000090.JPG,5,Clear plastic bottle,Bottle,3907,1510.0,2313.0,322.0,644.0,107507.0
1251,2448,3264,batch_7/000090.JPG,7,Plastic bottle cap,Bottle cap,3908,1524.0,2315.0,77.0,88.0,4007.0
1252,3264,2448,batch_7/000091.JPG,5,Clear plastic bottle,Bottle,3909,1741.0,1200.0,222.0,660.0,115150.5
1252,3264,2448,batch_7/000091.JPG,7,Plastic bottle cap,Bottle cap,3910,1819.0,1200.0,74.0,85.0,4598.0
1253,3264,2448,batch_7/000092.JPG,16,Drink carton,Carton,3911,1710.0,517.0,1170.0,1370.0,1232991.5
1253,3264,2448,batch_7/000092.JPG,12,Drink can,Can,3912,1254.0,493.0,426.0,729.0,223226.0
1253,3264,2448,batch_7/000092.JPG,10,Food Can,Can,3913,1063.0,1043.0,551.0,607.0,253532.5
1253,3264,2448,batch_7/000092.JPG,50,Pop tab,Pop tab,3914,1389.0,590.0,106.0,60.0,5398.5
1253,3264,2448,batch_7/000092.JPG,50,Pop tab,Pop tab,3915,1191.0,1040.0,133.0,100.0,8755.0
1254,2448,3264,batch_7/000093.JPG,21,Disposable plastic cup,Cup,3916,987.0,1147.0,375.0,306.0,63550.5
1255,2448,3264,batch_7/000094.JPG,20,Paper cup,Cup,3917,1251.0,1182.0,237.0,240.0,31876.5
1256,2448,3264,batch_7/000095.JPG,12,Drink can,Can,3918,919.0,1627.0,305.0,178.0,46588.5
1257,2448,2448,batch_7/000096.JPG,6,Glass bottle,Bottle,3919,1016.0,1352.0,442.0,185.0,40982.5
1257,2448,2448,batch_7/000096.JPG,16,Drink carton,Carton,3920,1.0,1103.0,100.0,139.0,10388.0
1257,2448,2448,batch_7/000096.JPG,59,Cigarette,Cigarette,4039,972.0,718.0,58.0,22.0,784.0
1258,2448,3264,batch_7/000097.JPG,36,Plastic film,Plastic bag & wrapper,3921,347.0,483.0,302.0,278.0,33542.0
1258,2448,3264,batch_7/000097.JPG,51,Rope & strings,Rope & strings,3922,0.0,654.0,40.0,34.0,666.0
1259,3264,2448,batch_7/000098.JPG,29,Other plastic,Other plastic,3923,1103.0,1273.0,1131.0,402.0,147186.5
1260,3264,2448,batch_7/000100.JPG,29,Other plastic,Other plastic,3924,1519.0,1451.0,207.0,260.0,25307.0
1261,3264,2448,batch_7/000101.JPG,29,Other plastic,Other plastic,3925,1867.0,1374.0,408.0,360.0,79231.0
1262,3264,2448,batch_7/000102.JPG,29,Other plastic,Other plastic,3926,1605.0,1844.0,409.0,313.0,65835.0
1263,3264,2448,batch_7/000103.JPG,36,Plastic film,Plastic bag & wrapper,3927,2139.0,942.0,99.0,279.0,22828.5
1264,3264,2448,batch_7/000104.JPG,36,Plastic film,Plastic bag & wrapper,3928,1440.0,972.0,414.0,136.0,32013.5
1265,3264,2448,batch_7/000106.JPG,29,Other plastic,Other plastic,3929,220.0,851.0,195.0,225.0,16242.5
1266,3264,2448,batch_7/000107.JPG,58,Unlabeled litter,Unlabeled litter,3930,1900.0,1173.0,267.0,120.0,15923.0
1267,3264,2448,batch_7/000108.JPG,36,Plastic film,Plastic bag & wrapper,3931,1037.0,1054.0,362.0,206.0,42851.0
1268,3264,2448,batch_7/000109.JPG,5,Clear plastic bottle,Bottle,3932,1884.0,942.0,162.0,339.0,32972.5
1268,3264,2448,batch_7/000109.JPG,7,Plastic bottle cap,Bottle cap,3933,1940.0,942.0,75.0,51.0,1449.5
1268,3264,2448,batch_7/000109.JPG,57,Styrofoam piece,Styrofoam piece,3934,1769.0,1570.0,152.0,184.0,11221.0
1269,2448,3264,batch_7/000110.JPG,4,Other plastic bottle,Bottle,3935,663.0,1655.0,670.0,452.0,213406.0
1269,2448,3264,batch_7/000110.JPG,7,Plastic bottle cap,Bottle cap,3936,1189.0,1791.0,144.0,234.0,16415.5
1270,3264,2448,batch_7/000111.JPG,21,Disposable plastic cup,Cup,3937,1529.0,1554.0,283.0,288.0,41863.0
1271,3264,2448,batch_7/000112.JPG,5,Clear plastic bottle,Bottle,3938,1628.0,1543.0,125.0,85.0,7029.0
1271,3264,2448,batch_7/000112.JPG,7,Plastic bottle cap,Bottle cap,3939,1628.0,1603.0,15.0,17.0,197.0
1272,3264,2448,batch_7/000113.JPG,5,Clear plastic bottle,Bottle,3940,1537.0,1554.0,181.0,151.0,18517.5
1272,3264,2448,batch_7/000113.JPG,7,Plastic bottle cap,Bottle cap,3941,1538.0,1670.0,30.0,29.0,660.0
1273,3264,2448,batch_7/000114.JPG,12,Drink can,Can,3942,1767.0,1397.0,248.0,191.0,28612.5
1273,3264,2448,batch_7/000114.JPG,12,Drink can,Can,3943,1639.0,1308.0,149.0,126.0,14239.5
1273,3264,2448,batch_7/000114.JPG,50,Pop tab,Pop tab,3944,1733.0,1352.0,32.0,44.0,952.0
1273,3264,2448,batch_7/000114.JPG,50,Pop tab,Pop tab,3945,1785.0,1413.0,11.0,44.0,355.5
1274,3264,2448,batch_7/000115.JPG,57,Styrofoam piece,Styrofoam piece,3946,1654.0,827.0,227.0,190.0,27453.5
1275,3264,2448,batch_7/000117.JPG,57,Styrofoam piece,Styrofoam piece,3947,2285.0,873.0,346.0,304.0,63002.5
1276,3264,2448,batch_7/000118.JPG,12,Drink can,Can,3948,1674.0,1217.0,223.0,267.0,38512.0
1277,3264,2448,batch_7/000119.JPG,6,Glass bottle,Bottle,3949,1826.0,1285.0,575.0,221.0,59705.5
1278,3264,2448,batch_7/000120.JPG,29,Other plastic,Other plastic,3950,1395.0,1346.0,371.0,138.0,30179.0
1278,3264,2448,batch_7/000120.JPG,29,Other plastic,Other plastic,3951,1319.0,281.0,89.0,92.0,6106.5
1278,3264,2448,batch_7/000120.JPG,29,Other plastic,Other plastic,3952,1505.0,282.0,175.0,50.0,1801.0
1278,3264,2448,batch_7/000120.JPG,57,Styrofoam piece,Styrofoam piece,3953,2479.0,966.0,553.0,365.0,124173.5
1279,3264,2448,batch_7/000121.JPG,36,Plastic film,Plastic bag & wrapper,3954,1564.0,1465.0,476.0,266.0,51675.5
1280,3264,2448,batch_7/000122.JPG,36,Plastic film,Plastic bag & wrapper,3955,2010.0,938.0,269.0,412.0,21431.5
1280,3264,2448,batch_7/000122.JPG,29,Other plastic,Other plastic,3956,945.0,1276.0,113.0,187.0,12201.5
1280,3264,2448,batch_7/000122.JPG,58,Unlabeled litter,Unlabeled litter,3957,720.0,1219.0,118.0,93.0,8490.0
1280,3264,2448,batch_7/000122.JPG,29,Other plastic,Other plastic,3958,1211.0,1659.0,157.0,151.0,4692.5
1280,3264,2448,batch_7/000122.JPG,29,Other plastic,Other plastic,3959,1330.0,1632.0,47.0,29.0,633.5
1280,3264,2448,batch_7/000122.JPG,29,Other plastic,Other plastic,3960,1506.0,1506.0,197.0,264.0,21520.0
1280,3264,2448,batch_7/000122.JPG,29,Other plastic,Other plastic,3961,659.0,1477.0,93.0,57.0,2639.0
1281,3264,2448,batch_7/000123.JPG,57,Styrofoam piece,Styrofoam piece,3962,900.0,1339.0,297.0,250.0,50174.5
1281,3264,2448,batch_7/000123.JPG,59,Cigarette,Cigarette,4040,142.0,1362.0,42.0,100.0,2710.0
1282,3264,2448,batch_7/000124.JPG,39,Other plastic wrapper,Plastic bag & wrapper,3963,1557.0,1282.0,319.0,368.0,55215.5
1283,3264,2448,batch_7/000125.JPG,5,Clear plastic bottle,Bottle,3964,1774.0,884.0,258.0,490.0,69731.5
1283,3264,2448,batch_7/000125.JPG,57,Styrofoam piece,Styrofoam piece,3965,1778.0,1338.0,327.0,293.0,50302.0
1283,3264,2448,batch_7/000125.JPG,57,Styrofoam piece,Styrofoam piece,3966,3034.0,2035.0,91.0,78.0,4194.0
1283,3264,2448,batch_7/000125.JPG,57,Styrofoam piece,Styrofoam piece,3967,2732.0,1889.0,74.0,61.0,2972.5
1283,3264,2448,batch_7/000125.JPG,57,Styrofoam piece,Styrofoam piece,3968,2923.0,1788.0,59.0,39.0,981.0
1284,3264,2448,batch_7/000126.JPG,7,Plastic bottle cap,Bottle cap,3969,1094.0,1642.0,99.0,96.0,7605.0
1285,2448,3264,batch_7/000127.JPG,57,Styrofoam piece,Styrofoam piece,3970,1650.0,1465.0,155.0,117.0,11343.0
1285,2448,3264,batch_7/000127.JPG,29,Other plastic,Other plastic,3971,1613.0,1409.0,30.0,261.0,4516.0
1285,2448,3264,batch_7/000127.JPG,29,Other plastic,Other plastic,3972,1595.0,466.0,115.0,217.0,20194.5
1286,3264,2448,batch_7/000128.JPG,36,Plastic film,Plastic bag & wrapper,3973,1726.0,1054.0,271.0,316.0,49168.0
1287,3264,2448,batch_7/000129.JPG,39,Other plastic wrapper,Plastic bag & wrapper,3974,1932.0,1198.0,431.0,337.0,66675.0
1287,3264,2448,batch_7/000129.JPG,57,Styrofoam piece,Styrofoam piece,3975,740.0,828.0,74.0,61.0,2703.0
1288,2448,3264,batch_7/000131.JPG,7,Plastic bottle cap,Bottle cap,3976,1538.0,1539.0,71.0,67.0,3565.5
1288,2448,3264,batch_7/000131.JPG,7,Plastic bottle cap,Bottle cap,3977,1289.0,1423.0,64.0,63.0,3005.5
1288,2448,3264,batch_7/000131.JPG,29,Other plastic,Other plastic,3978,505.0,570.0,67.0,57.0,1013.0
1288,2448,3264,batch_7/000131.JPG,29,Other plastic,Other plastic,3979,230.0,2830.0,219.0,222.0,28921.5
1289,3264,2448,batch_7/000132.JPG,29,Other plastic,Other plastic,3980,1014.0,1336.0,191.0,365.0,44310.0
1289,3264,2448,batch_7/000132.JPG,7,Plastic bottle cap,Bottle cap,3981,2130.0,1044.0,111.0,91.0,7931.5
1290,3264,2448,batch_7/000133.JPG,40,Single-use carrier bag,Plastic bag & wrapper,3982,1413.0,556.0,654.0,539.0,228678.0
1291,3264,2448,batch_7/000134.JPG,39,Other plastic wrapper,Plastic bag & wrapper,3983,1093.0,1815.0,142.0,119.0,9907.5
1291,3264,2448,batch_7/000134.JPG,29,Other plastic,Other plastic,3984,647.0,922.0,23.0,56.0,971.0
1291,3264,2448,batch_7/000134.JPG,58,Unlabeled litter,Unlabeled litter,3985,543.0,862.0,60.0,76.0,2976.0
1291,3264,2448,batch_7/000134.JPG,29,Other plastic,Other plastic,3986,1815.0,1903.0,30.0,164.0,2704.0
1292,3264,2448,batch_7/000135.JPG,5,Clear plastic bottle,Bottle,3987,1343.0,1577.0,160.0,401.0,38615.0
1293,3264,2448,batch_7/000136.JPG,51,Rope & strings,Rope & strings,3988,1720.0,482.0,144.0,197.0,14943.5
1293,3264,2448,batch_7/000136.JPG,33,Normal paper,Paper,3989,1903.0,947.0,221.0,140.0,20121.5
1293,3264,2448,batch_7/000136.JPG,29,Other plastic,Other plastic,3990,1018.0,1108.0,42.0,56.0,1144.0
1294,3264,2448,batch_7/000137.JPG,29,Other plastic,Other plastic,3991,2214.0,1327.0,354.0,251.0,32801.0
1294,3264,2448,batch_7/000137.JPG,29,Other plastic,Other plastic,3992,2534.0,1163.0,37.0,25.0,558.5
1295,2448,3264,batch_7/000138.JPG,7,Plastic bottle cap,Bottle cap,3993,773.0,1504.0,92.0,96.0,6833.0
1295,2448,3264,batch_7/000138.JPG,29,Other plastic,Other plastic,3994,2165.0,1259.0,24.0,195.0,1149.0
1295,2448,3264,batch_7/000138.JPG,29,Other plastic,Other plastic,3995,1897.0,1399.0,159.0,152.0,12897.5
1295,2448,3264,batch_7/000138.JPG,29,Other plastic,Other plastic,3996,1903.0,1261.0,65.0,80.0,1141.0
1296,2448,3264,batch_7/000139.JPG,29,Other plastic,Other plastic,3997,1700.0,939.0,296.0,156.0,20778.5
1296,2448,3264,batch_7/000139.JPG,29,Other plastic,Other plastic,3998,1859.0,768.0,52.0,25.0,234.0
1297,2448,3264,batch_7/000140.JPG,29,Other plastic,Other plastic,3999,1145.0,1472.0,228.0,131.0,10483.5
1297,2448,3264,batch_7/000140.JPG,7,Plastic bottle cap,Bottle cap,4000,2057.0,269.0,42.0,54.0,1701.5
1298,2448,3264,batch_7/000141.JPG,39,Other plastic wrapper,Plastic bag & wrapper,4001,1100.0,1315.0,425.0,334.0,51383.0
1299,2448,3264,batch_7/000142.JPG,57,Styrofoam piece,Styrofoam piece,4002,1555.0,1192.0,113.0,168.0,13051.5
